,Unit,File name,File timestamp,Start timestamp,Stop timestamp,Start hop,Stop hop,MFCC #00,MFCC #01,MFCC #02,MFCC #03,MFCC #04,MFCC #05,MFCC #06,MFCC #07,MFCC #08,MFCC #09,MFCC #10,MFCC #11,MFCC #12,ΔMFCC #00,ΔMFCC #01,ΔMFCC #02,ΔMFCC #03,ΔMFCC #04,ΔMFCC #05,ΔMFCC #06,ΔMFCC #07,ΔMFCC #08,ΔMFCC #09,ΔMFCC #10,ΔMFCC #11,ΔMFCC #12
62,unit01,20150818003603,1439872563,1439884800,1439892000,1529625,2429625, -1.874617815,-14.219285965, 15.262427330, 22.349897385, 13.335791588,  3.282472610, 15.263005257,  9.615342140, -6.234584332, 14.490397453,  2.036682129, -0.479105264,  6.286542416, -1.612779856,  0.404371083, -0.470074505, -1.169134378,  0.597567677,  0.200422689,  0.218742669, -0.252322257, -0.023790302, -0.350785345,  0.209031790,  0.134799778,  0.149137437
63,unit01,20150818003603,1439872563,1439892000,1439899200,2429625,3329625, -1.891131759,-12.977715492, 16.379077911, 21.349987030, 15.450687408,  3.174288034, 13.780723572, 12.013250351, -8.163519859, 13.308933258,  4.013153553, -1.762572885,  5.814276218, -2.336733818,  0.742482543,  0.194799691, -1.126938343, -0.638927519, -0.057580516,  0.251688063, -0.577984989,  0.087774880,  0.551851392,  0.687831104,  0.019923793, -0.342662811
64,unit01,20150818003603,1439872563,1439899200,1439906400,3329625,4229625, -1.930392027, -9.118487358, 19.638278961, 15.935668945, 16.006328583,  7.614300728, 10.091597557, 12.149280548, -5.527492046, 10.953487396,  3.228844166,  0.124377020,  5.104269028, -1.234487534,  0.773143768, -0.557010531, -1.060410738, -0.017260084,  0.026402539,  0.390875161, -0.455549568,  0.306778789, -0.258870035,  0.007024942,  0.506800711,  0.746587336
65,unit01,20151003231303,1443928383,1443931200,1443938400,0352125,1252125, -2.136935234,  8.383938789,  7.403975487, 15.966392517,  8.743910789, 10.030151367,  6.579989910,  6.680231571,  2.924222231,  2.772142410,  1.335489035,  2.924269676,  2.268296719, -1.603301167,  0.308090240,  0.202928424, -1.082946420,  0.448713094, -0.325730652,  0.360571325, -0.307683110,  0.008678141,  0.177596927,  0.340673387, -0.546362340, -0.251971245
66,unit01,20151003231303,1443928383,1443938400,1443945600,1252125,2152125, -2.132018089,  7.667511463,  8.060740471, 15.706404686,  8.546770096,  9.800615311,  6.432037830,  6.584011555,  3.004173994,  2.879562140,  1.394591808,  2.825696468,  2.134425163, -2.349846840,  0.434245050,  0.939378023, -0.291455120, -0.101289496, -0.568224907,  0.500313759,  0.048634443,  0.546417832,  0.223993972,  0.122970685,  0.504998624,  0.326873660
67,unit01,20151003231303,1443928383,1443945600,1443952800,2152125,3052125, -2.137197971,  7.209599018,  8.678658485, 15.706271172,  8.665093422,  9.852892876,  6.384509563,  6.527650356,  3.268023252,  3.189332008,  1.434361339,  2.890842199,  2.022207499, -1.751710415,  0.503173292,  0.997562826, -0.358851969,  0.284621477, -0.608929932, -0.320054382, -0.645753920,  0.482930273,  0.283689797, -0.048227392, -0.221560895,  0.173088193
68,unit01,20151003231303,1443928383,1443952800,1443960000,3052125,3952125, -2.137676954,  7.124572754,  9.272322655, 15.842926025,  8.814350128,  9.883131981,  6.342123508,  6.412492752,  3.175292730,  3.172841072,  1.484960914,  2.982719660,  2.125952005, -1.799477577,  0.504482985,  0.887966096, -0.406886905,  0.155661315, -1.035644650,  0.689297915,  0.422323912,  0.298709601, -0.028115489,  0.343637109, -0.077336684, -0.038465478
69,unit01,20151003231303,1443928383,1443960000,1443967200,3952125,4852125, -2.137975693,  7.714973450,  8.854884148, 15.931425095,  8.839383125, 10.014796257,  6.501366615,  6.497781277,  3.061289787,  3.028712273,  1.463639975,  3.120400190,  2.297136068, -2.163770676,  0.454427689,  0.962498009, -0.070939198,  0.410458058, -0.593547642,  0.313126326,  0.047950853,  0.173008010, -0.455640852,  0.394685626,  0.135333464,  0.242094368
70,unit01,20150820003302,1440045182,1440050400,1440057600,0652250,1552250, -1.731603861,-19.237201691,  5.863182068, 22.505168915,  0.417056739,  7.572712421, 23.878673553,  3.996558666, -2.384125948, 13.584784508, -6.366851330,  5.422885418,  0.858001709, -2.823307037, -0.102557786,  0.882356524, -0.787961483,  0.889307857, -0.538147092,  0.606742084,  0.013925683, -0.172009677, -0.246857077, -0.155650064,  0.187728569,  0.776869118
71,unit01,20150820003302,1440045182,1440057600,1440064800,1552250,2452250, -1.703945518,-19.729280472,  7.050949574, 16.708929062,  4.854919434,  6.385357380, 24.225351334,  4.188564301, -3.309885740, 13.580113411, -6.022527218,  3.635662794,  2.643445492, -1.762328863,  0.844987273,  0.037279267, -1.135945559, -0.191768318, -0.444219977,  0.526067257,  0.079727873,  0.337911814,  0.236099452, -0.291151822, -0.412063897,  0.117139243
72,unit01,20150820003302,1440045182,1440064800,1440072000,2452250,3352250, -1.716522932,-18.279762268,  7.221059322, 14.468644142,  7.386740208,  7.372220993, 22.020082474,  4.481859684, -2.393152714, 11.686160088, -4.690025330,  2.849126339,  2.896070004, -2.470336437, -0.400704622, -0.182388380, -1.087654948, -0.056557007, -0.529432356,  0.446432024,  0.202832341, -0.629229486, -0.026399203,  0.302606583, -0.212672696,  0.285020351
73,unit01,20150820003302,1440045182,1440072000,1440079200,3352250,4252250, -1.799327374,-13.960369110, 10.747039795, 10.213684082, 10.600425720,  7.261641026, 17.473020554,  6.241818428, -3.217840672, 10.965745926, -3.225167513,  2.555530787,  3.327614546, -2.375542879,  0.361338764,  0.066940680, -0.505261242,  0.086072952, -0.242365241,  0.018574078,  0.202062875,  0.560843170, -0.011980683,  0.369977802, -0.177009493, -0.491138548
74,unit01,20150916234403,1442461443,1442462399,1442469599,0119500,1019500, -1.858405113, -0.610640049, -4.893101215, 28.826690674,  4.064413548,  3.470036030, 13.848176003, 17.986549377,-14.729190826,  9.725117683,  6.651720524, -2.282227278,  3.714052677, -2.877946615, -1.023849010,  1.364327431, -0.522962630,  0.376329809, -0.022283081,  0.935405672, -0.182905257, -0.330572873, -0.208149880, -0.348038703, -0.044224627, -0.066448122
75,unit01,20150916234403,1442461443,1442469599,1442476799,1019500,1919500, -1.914569139,  0.675454497,  1.620350718, 23.355327606,  7.359390736,  9.039340973,  4.921278000, 19.583480835, -9.939390182,  4.663111687,  8.220225334, -2.109325886,  4.219455719, -2.754047155, -0.878950834,  0.230630711, -0.017214531,  0.017806605, -0.526583493,  0.873722017, -0.170503661,  0.466829211,  0.221601829,  0.072087690,  0.231385663, -0.414747149
76,unit01,20150916234403,1442461443,1442476799,1442483999,1919500,2819500, -1.990918756,  3.878973961,  6.024269104, 22.067316055,  7.007798672, 12.149712563,  2.847633123, 16.140506744, -4.822507381,  1.866903901,  7.979495049, -2.045763731,  4.421884537, -2.232570648, -0.255920857, -0.099962190, -0.382661521,  0.189225972, -0.379079670,  0.503945827, -0.131537169,  0.902885437, -0.402730435,  0.169984892,  0.268775851,  0.031872798
77,unit01,20150916234403,1442461443,1442483999,1442491199,2819500,3719500, -2.043787003,  8.530023575,  6.296875477, 19.445621490,  7.443603992, 13.192855835,  3.339241505, 13.078372002, -1.672918439,  0.644114912,  7.464303970, -1.659113169,  2.969145536, -2.262275457, -0.516424537,  0.992856026, -0.445578635,  0.010809554, -0.201603368,  0.564737856, -0.354267031,  0.231747344, -0.395829558,  0.004988492,  0.024737362,  0.633219361
78,unit01,20150916234403,1442461443,1442491199,1442498399,3719500,4619500, -2.065969944, 13.413243294,  4.834010601, 15.630440712,  8.030372620, 13.581834793,  5.478590012, 10.683271408, -0.264479071,  1.460572124,  5.256461620, -0.314805597,  2.321503401, -2.631475210, -0.312018752,  1.235774398, -0.246714830, -0.045368552, -0.755558312,  0.580582798, -0.286451459,  0.659402311, -0.087727949, -0.385281414, -0.144843444,  0.490807265
79,unit01,20150908000003,1441684803,1441692000,1441699200,0899625,1799625, -1.759862065,-16.453422546,  8.784152031, 31.242425919,  3.124717474,  3.951203585, 23.308202744,  4.549988747, -7.138462543, 17.870389938, -4.717061996,  2.573623419,  5.337801456, -3.246311665, -0.039498013,  0.694334865, -0.260631353, -0.065551817, -0.581244528, -0.746003330, -0.096092477,  0.788459420,  0.082632132,  0.221883714,  0.424647182,  0.127870038
80,unit01,20150908000003,1441684803,1441699200,1441706400,1799625,2699625, -1.824874282,-12.654972076, 10.697563171, 27.837820053, 10.086779594,  1.920537233, 19.329595566,  9.734100342,-10.608812332, 15.906997681,  0.676288247, -0.761717618,  5.325146675, -2.879899979, -0.032463804,  0.058539636, -0.460467249,  0.128784075,  0.108147830,  0.230891332, -0.380812854, -0.246632665,  0.243631408,  0.849017322, -0.008209080,  0.556282520
81,unit01,20150908000003,1441684803,1441706400,1441713600,2699625,3599625, -1.878750563, -9.157913208, 12.342971802, 25.571598053, 13.978883743,  1.813650608, 16.023401260, 12.162517548,-11.063301086, 13.060515404,  3.894083261, -1.959425449,  4.552070618, -2.301869154,  0.429574430,  0.210601375, -1.251584172,  0.031836785, -0.455893159,  0.138647512,  0.542971551,  0.623160720, -0.088330843,  0.209661096, -0.182324871,  0.104640640
82,unit01,20150908000003,1441684803,1441713600,1441720800,3599625,4499625, -1.923979282, -4.245190620, 15.251568794, 18.943471909, 14.310448647,  7.749782562, 10.136164665, 13.570144653, -8.486916542,  9.997009277,  3.077435732,  0.279802322,  3.837811708, -2.392791271, -0.436583728,  0.033725228, -0.489775091, -0.077253625, -0.204190403,  0.199314490, -0.055002403,  0.217128560, -0.303796411, -0.215251729,  0.213003248,  0.402483672
83,unit01,20150908000003,1441684803,1441720800,1441728000,4499625,5399625, -1.954315901, -0.177742183, 17.397966385, 12.678544998, 13.632005692, 13.412298203,  6.712582111, 11.856317520, -3.872087002,  7.844793320,  0.745313823,  2.587687731,  4.375250816, -3.601947784, -0.365903735, -2.095447063, -2.889754534,  2.533488035,  2.326786041,  1.573228121, -1.933785915, -0.900690436, -2.105029345,  1.482376695,  1.920817018,  0.408046663
84,unit01,20150831001402,1440994442,1441000800,1441008000,0794750,1694750, -1.749291539,-18.071104050,  6.498733997, 31.565879822,  7.226127625, -3.313136101, 20.735675812, 11.374480247,-15.538971901, 18.372369766,  1.877804279, -1.694176674,  6.497566700, -3.651942015, -1.452424169,  0.802798331,  0.164815217, -0.097530335,  0.273218125,  0.659133852, -0.092171907, -0.767693758,  0.606806219,  0.187587872, -0.009510082,  0.034997117
85,unit01,20150831001402,1440994442,1441008000,1441015200,1694750,2594750, -1.814147353,-13.838089943,  8.805169106, 26.603124619, 12.515264511, -0.506715596, 12.161902428, 18.184917450,-14.861514091, 11.859324455,  7.708055019, -2.306634903,  3.425589561, -2.464609623,  0.629382312,  0.854443371, -0.535549939, -0.171180993, -0.191281378, -0.082927629, -0.223815590,  0.528112531,  0.463718832, -0.267262816, -0.550888956,  0.241208911
86,unit01,20150831001402,1440994442,1441015200,1441022400,2594750,3494750, -1.866730928, -9.195436478,  9.163664818, 23.594633102, 12.854371071,  2.195223808,  7.600106239, 19.207107544,-11.490598679,  7.648402691, 10.485022545, -1.789464116,  2.491433620, -2.588180065, -0.299604356,  0.035750579,  0.071971923,  0.054168921, -0.024834421, -0.013738921, -0.098669909,  0.249747440, -0.267380983, -0.131121829, -0.018429099, -0.026804641
87,unit01,20150831001402,1440994442,1441022400,1441029600,3494750,4394750, -1.912435889, -5.929001808, 12.194793701, 19.813907623, 12.325748444,  7.056662560,  5.847482204, 16.248653412, -8.290163040,  5.765506744,  9.368377686, -2.657509804,  3.527935505, -1.831454158, -0.071092166,  0.262552559, -0.769854248, -0.047132485, -0.029026711,  0.214453846, -0.530181408,  0.387820333, -0.407117307, -0.579060733, -0.074841313, -0.064978138
88,unit01,20150923233102,1443065462,1443067200,1443074400,0217250,1117250, -2.022741318, 15.534945488, -4.247544289, 18.453836441,  3.257322788, 12.839552879,  9.306451797, 15.797047615, -6.456052780,  3.484750271,  7.208425045, -4.132648468,  3.437618256, -2.389965057, -0.111808889,  1.202642202, -0.769979179,  0.179232866, -0.728825927,  0.858046830, -0.650651395,  0.674745440, -0.312979162,  0.329782844,  0.153769568, -0.241794467
89,unit01,20150923233102,1443065462,1443074400,1443081600,1117250,2017250, -2.152668715, 24.168779373,  1.130573511, 11.853164673,  6.112633228, 15.899849892,  6.861808300, 10.653656960,  0.899933934,  1.161852002,  5.009914398, -1.010767698,  2.593574762, -2.639485121, -0.202251390,  1.223081827, -0.868021667,  0.092012778, -0.903880656,  0.890130401, -0.370901167,  0.468121469, -0.045451865,  0.549122512, -0.459536463,  0.510216713
90,unit01,20150923233102,1443065462,1443081600,1443088800,2017250,2917250, -2.228447199, 24.412485123,  5.323491096, 14.137887001,  7.551040649, 13.576490402,  6.703286171,  8.342765808,  3.041720629,  1.759535193,  3.454873562,  1.059833765,  2.309020996, -2.041005850, -0.353515148,  0.437875360, -0.974596798,  1.662213445, -0.994365573,  0.077941716, -0.422764927,  0.460071325, -0.140836179,  0.623017490, -0.625044763,  0.188364834
91,unit01,20150923233102,1443065462,1443088800,1443096000,2917250,3817250, -2.204105139, 23.463874817,  3.875008345, 13.833898544,  8.396004677, 12.156365395,  7.746331215,  8.044107437,  3.121446371,  2.785360575,  2.277586460,  1.716117859,  1.655894876, -1.781164646, -0.285744250,  0.812455237, -1.544023991,  0.372362584, -0.293103099,  0.165373862, -0.836071849,  0.382936627, -0.496970326,  0.300942510,  0.158482999,  0.388207197
92,unit01,20150923233102,1443065462,1443096000,1443103200,3817250,4717250, -2.170571327, 24.171844482,  1.799424529, 11.663608551,  8.435908318, 12.611740112,  8.972583771,  7.780476570,  2.794146299,  3.005729437,  1.908844829,  1.925005913,  1.071814537, -1.696968079, -0.087277748,  0.711855054, -1.000977039,  0.838777900, -0.183355927,  0.659577489, -0.566921949,  0.472212672, -0.485061377,  0.316046149, -0.186065331,  0.274417907
93,unit01,20150910235402,1441943642,1441944000,1441951200,0044750,0944750, -2.006668568,  3.998428345, -0.522235334, 22.932092667,  6.834998131,  4.829641819,  7.174071312, 15.532684326, -6.055674553,  2.671501637,  8.044861794, -3.675664663,  1.861400843, -3.033619404, -0.454127401,  1.501330137, -1.046305895,  0.075534575,  0.015742116,  0.234194875, -0.488750696, -0.381325960,  0.218292445,  0.682494521,  0.690865397, -0.192126170
94,unit01,20150910235402,1441943642,1441951200,1441958400,0944750,1844750, -2.045320511,  6.364967823,  4.215279579, 19.477212906,  7.317126751,  9.343987465,  4.254609585, 13.532495499, -2.626102209,  1.899683356,  6.828612804, -1.446094155,  2.501662254, -2.299165964, -0.461660683,  0.373675108, -0.498930961,  0.478010803, -0.212204009,  0.829556346,  0.003530023,  0.466140628, -0.776030302,  0.164167136, -0.371497869, -0.646167517
95,unit01,20150910235402,1441943642,1441958400,1441965600,1844750,2744750, -2.096370935, 10.494058609,  5.949466705, 17.497932434,  7.546548367, 10.914066315,  3.456626415, 11.665133476, -0.769081950,  1.965338469,  6.356921196, -0.568052888,  2.990672827, -2.802493572, -0.511126697,  0.368807077, -0.948287249,  0.304238498, -0.003408331,  0.226671070, -0.407172263,  0.750027835,  0.001722674,  0.230382800, -0.467170894, -0.024659814
96,unit01,20150910235402,1441943642,1441965600,1441972800,2744750,3644750, -2.131460190, 13.688000679,  6.830074310, 16.348262787,  6.926472664, 12.663238525,  3.358232260,  9.715022087,  1.070896983,  1.954562902,  4.709296227,  0.103035286,  3.382466078, -2.729665041, -0.231926799,  0.404531360, -0.720710814,  0.236851916, -0.507702708,  0.688335299,  0.074725002,  0.803004682,  0.244696170,  0.694431067,  0.100221060,  0.090948261
97,unit01,20150910235402,1441943642,1441972800,1441980000,3644750,4544750, -2.117623568, 11.103022575,  7.313194275, 15.857238770,  7.463015079, 12.200922012,  4.367819786,  8.281273842,  1.730582952,  2.270176649,  2.948127508,  1.110460162,  3.378859520, -2.429336786, -0.260320693,  0.702099979, -0.080080681,  0.548344433, -0.513326585,  0.360324949, -0.656758904,  0.226827025,  0.686407387,  0.991935253,  0.846100569,  0.574221909
98,unit01,20150830001603,1440908163,1440914400,1440921600,0779625,1679625, -1.860867143, -3.567911148,  4.147801876, 22.287046432, 12.382497787,  4.575276852,  7.506235600, 21.666772842, -9.801133156,  4.330279350,  9.770380020, -1.100656033,  1.199126720, -2.185543299, -0.634913385,  0.268601149, -0.206931084, -0.277126789,  0.138787076,  0.197232470, -0.451135665,  0.027402094,  0.142731056,  0.176511392,  0.544584095,  0.181562424
99,unit01,20150830001603,1440908163,1440921600,1440928800,1679625,2579625, -1.919852614, -1.311801434,  6.210113525, 22.461030960, 14.117705345,  5.610705376,  4.160452843, 20.147426605, -5.997096539,  1.233358383, 10.090696335,  1.119231105, -0.686957836, -2.724922180, -0.092339195,  0.313592315, -0.858408868,  0.291153550,  0.491821736,  0.137619957, -0.857356489,  0.623384118, -0.276313543,  0.121885911,  0.171664372, -0.122838765
100,unit01,20150830001603,1440908163,1440928800,1440936000,2579625,3479625, -1.918301105, -3.237785816,  7.356857777, 22.835308075, 14.450060844,  5.671153545,  3.622398615, 20.142997742, -6.067663193,  0.892643332, 11.856866837,  0.234090731, -0.703429103, -2.020665169, -0.181325555,  0.296669155, -0.279541284, -0.191117883, -0.323169798, -0.066560321, -0.472845882,  0.035576180, -0.243439153,  0.429161221,  0.232334733,  0.287310839
101,unit01,20150830001603,1440908163,1440936000,1440943200,3479625,4379625, -1.939655662, -2.404693604,  9.246490479, 22.110027313, 12.449378014,  7.421792507,  4.591272831, 17.291986465, -6.041671276,  2.766355515, 11.370940208, -1.566239476,  1.509370327, -1.718054414,  0.046107512,  0.667598128, -0.917164803,  0.402675182, -0.366343081,  0.051689129, -0.170819610,  0.793245971, -0.222712532, -0.295767695,  0.220063195,  0.002695234
